country,year,final_v2x_libdem,gov_popul_weighted,date
Albania,1990,0.075,NA,1989-12-31
Albania,1990,0.075,NA,1990-01-01
Albania,1991,0.264,0.179,1990-12-31
Albania,1991,0.264,0.179,1991-01-01
Albania,1992,0.334,0.385,1991-12-31
Albania,1992,0.334,0.385,1992-01-01
Albania,1993,0.319,0.385,1992-12-31
Albania,1993,0.319,0.385,1993-01-01
Albania,1994,0.336,0.385,1993-12-31
Albania,1994,0.336,0.385,1994-01-01
Albania,1995,0.345,0.385,1994-12-31
Albania,1995,0.345,0.385,1995-01-01
Albania,1996,0.319,0.16199116997792495,1995-12-31
Albania,1996,0.319,0.16199116997792495,1996-01-01
Albania,1997,0.311,0.16199116997792495,1996-12-31
Albania,1997,0.311,0.16199116997792495,1997-01-01
Albania,1998,0.323,0.16199116997792495,1997-12-31
Albania,1998,0.323,0.16199116997792495,1998-01-01
Albania,1999,0.327,0.16199116997792495,1998-12-31
Albania,1999,0.327,0.16199116997792495,1999-01-01
Albania,2000,0.341,0.16199116997792495,1999-12-31
Albania,2000,0.341,0.16199116997792495,2000-01-01
Albania,2001,0.365,0.144,2000-12-31
Albania,2001,0.365,0.144,2001-01-01
Albania,2002,0.39,0.144,2001-12-31
Albania,2002,0.39,0.144,2002-01-01
Albania,2003,0.393,0.144,2002-12-31
Albania,2003,0.393,0.144,2003-01-01
Albania,2004,0.394,0.144,2003-12-31
Albania,2004,0.394,0.144,2004-01-01
Albania,2005,0.415,0.46244320297951585,2004-12-31
Albania,2005,0.415,0.46244320297951585,2005-01-01
Albania,2006,0.436,0.46244320297951585,2005-12-31
Albania,2006,0.436,0.46244320297951585,2006-01-01
Albania,2007,0.44,0.46244320297951585,2006-12-31
Albania,2007,0.44,0.46244320297951585,2007-01-01
Albania,2008,0.439,0.46244320297951585,2007-12-31
Albania,2008,0.439,0.46244320297951585,2008-01-01
Albania,2009,0.439,0.230367816091954,2008-12-31
Albania,2009,0.439,0.230367816091954,2009-01-01
Albania,2010,0.438,0.230367816091954,2009-12-31
Albania,2010,0.438,0.230367816091954,2010-01-01
Albania,2011,0.44,0.230367816091954,2010-12-31
Albania,2011,0.44,0.230367816091954,2011-01-01
Albania,2012,0.435,0.230367816091954,2011-12-31
Albania,2012,0.435,0.230367816091954,2012-01-01
Albania,2013,0.425,0.3868442906574394,2012-12-31
Albania,2013,0.425,0.3868442906574394,2013-01-01
Albania,2014,0.431,0.3868442906574394,2013-12-31
Albania,2014,0.431,0.3868442906574394,2014-01-01
Albania,2015,0.431,0.3868442906574394,2014-12-31
Albania,2015,0.431,0.3868442906574394,2015-01-01
Albania,2016,0.43,0.3868442906574394,2015-12-31
Albania,2016,0.43,0.3868442906574394,2016-01-01
Albania,2017,0.428,0.06794,2016-12-31
Albania,2017,0.428,0.06794,2017-01-01
Albania,2018,0.414,0.06794,2017-12-31
Albania,2018,0.414,0.06794,2018-01-01
Albania,2019,0.41,0.06794,2018-12-31
Albania,2019,0.41,0.06794,2019-01-01
Albania,2020,0.417,0.06794,2019-12-31
Albania,2020,0.417,0.06794,2020-01-01
Albania,2021,0.41,0.06794,2020-12-31
Albania,2021,0.41,0.06794,2021-01-01
Albania,2022,0.409,0.06794,2021-12-31
Albania,2022,0.409,0.06794,2022-01-01
Argentina,1990,0.613,NA,1989-12-31
Argentina,1990,0.613,NA,1990-01-01
Argentina,1991,0.624,0.36047408829174665,1990-12-31
Argentina,1991,0.624,0.36047408829174665,1991-01-01
Argentina,1992,0.628,0.36047408829174665,1991-12-31
Argentina,1992,0.628,0.36047408829174665,1992-01-01
Argentina,1993,0.628,0.27,1992-12-31
Argentina,1993,0.628,0.27,1993-01-01
Argentina,1994,0.63,0.27,1993-12-31
Argentina,1994,0.63,0.27,1994-01-01
Argentina,1995,0.633,0.269,1994-12-31
Argentina,1995,0.633,0.269,1995-01-01
Argentina,1996,0.624,0.269,1995-12-31
Argentina,1996,0.624,0.269,1996-01-01
Argentina,1997,0.625,0.269,1996-12-31
Argentina,1997,0.625,0.269,1997-01-01
Argentina,1998,0.628,0.269,1997-12-31
Argentina,1998,0.628,0.269,1998-01-01
Argentina,1999,0.632,0.39095896328293744,1998-12-31
Argentina,1999,0.632,0.39095896328293744,1999-01-01
Argentina,2000,0.662,0.39095896328293744,1999-12-31
Argentina,2000,0.662,0.39095896328293744,2000-01-01
Argentina,2001,0.671,0.33387781350482315,2000-12-31
Argentina,2001,0.671,0.33387781350482315,2001-01-01
Argentina,2002,0.659,0.33387781350482315,2001-12-31
Argentina,2002,0.659,0.33387781350482315,2002-01-01
Argentina,2003,0.647,0.658,2002-12-31
Argentina,2003,0.647,0.658,2003-01-01
Argentina,2004,0.648,0.658,2003-12-31
Argentina,2004,0.648,0.658,2004-01-01
Argentina,2005,0.641,0.791,2004-12-31
Argentina,2005,0.641,0.791,2005-01-01
Argentina,2006,0.632,0.791,2005-12-31
Argentina,2006,0.632,0.791,2006-01-01
Argentina,2007,0.63,0.7779852125693162,2006-12-31
Argentina,2007,0.63,0.7779852125693162,2007-01-01
Argentina,2008,0.619,0.7779852125693162,2007-12-31
Argentina,2008,0.619,0.7779852125693162,2008-01-01
Argentina,2009,0.608,0.871,2008-12-31
Argentina,2009,0.608,0.871,2009-01-01
Argentina,2010,0.61,0.871,2009-12-31
Argentina,2010,0.61,0.871,2010-01-01
Argentina,2011,0.601,0.871,2010-12-31
Argentina,2011,0.601,0.871,2011-01-01
Argentina,2012,0.604,0.871,2011-12-31
Argentina,2012,0.604,0.871,2012-01-01
Argentina,2013,0.609,0.872,2012-12-31
Argentina,2013,0.609,0.872,2013-01-01
Argentina,2014,0.617,0.872,2013-12-31
Argentina,2014,0.617,0.872,2014-01-01
Argentina,2015,0.607,0.22159386973180076,2014-12-31
Argentina,2015,0.607,0.22159386973180076,2015-01-01
Argentina,2016,0.622,0.22159386973180076,2015-12-31
Argentina,2016,0.622,0.22159386973180076,2016-01-01
Argentina,2017,0.607,0.20230806845965768,2016-12-31
Argentina,2017,0.607,0.20230806845965768,2017-01-01
Argentina,2018,0.619,0.20230806845965768,2017-12-31
Argentina,2018,0.619,0.20230806845965768,2018-01-01
Argentina,2019,0.607,0.6294961832061069,2018-12-31
Argentina,2019,0.607,0.6294961832061069,2019-01-01
Argentina,2020,0.667,0.6294961832061069,2019-12-31
Argentina,2020,0.667,0.6294961832061069,2020-01-01
Argentina,2021,0.657,0.6294961832061069,2020-12-31
Argentina,2021,0.657,0.6294961832061069,2021-01-01
Argentina,2022,0.642,0.6294961832061069,2021-12-31
Argentina,2022,0.642,0.6294961832061069,2022-01-01
Austria,1990,0.78,0.09085751633986928,1989-12-31
Austria,1990,0.78,0.09085751633986928,1990-01-01
Austria,1991,0.781,0.09085751633986928,1990-12-31
Austria,1991,0.781,0.09085751633986928,1991-01-01
Austria,1992,0.78,0.09085751633986928,1991-12-31
Austria,1992,0.78,0.09085751633986928,1992-01-01
Austria,1993,0.78,0.09085751633986928,1992-12-31
Austria,1993,0.78,0.09085751633986928,1993-01-01
Austria,1994,0.778,0.09088888888888888,1993-12-31
Austria,1994,0.778,0.09088888888888888,1994-01-01
Austria,1995,0.774,0.0908452380952381,1994-12-31
Austria,1995,0.774,0.0908452380952381,1995-01-01
Austria,1996,0.78,0.0908452380952381,1995-12-31
Austria,1996,0.78,0.0908452380952381,1996-01-01
Austria,1997,0.78,0.0908452380952381,1996-12-31
Austria,1997,0.78,0.0908452380952381,1997-01-01
Austria,1998,0.778,0.0908452380952381,1997-12-31
Austria,1998,0.778,0.0908452380952381,1998-01-01
Austria,1999,0.778,0.4485,1998-12-31
Austria,1999,0.778,0.4485,1999-01-01
Austria,2000,0.785,0.4485,1999-12-31
Austria,2000,0.785,0.4485,2000-01-01
Austria,2001,0.785,0.4485,2000-12-31
Austria,2001,0.785,0.4485,2001-01-01
Austria,2002,0.785,0.20978490566037736,2001-12-31
Austria,2002,0.785,0.20978490566037736,2002-01-01
Austria,2003,0.782,0.20978490566037736,2002-12-31
Austria,2003,0.782,0.20978490566037736,2003-01-01
Austria,2004,0.783,0.20978490566037736,2003-12-31
Austria,2004,0.783,0.20978490566037736,2004-01-01
Austria,2005,0.784,0.20978490566037736,2004-12-31
Austria,2005,0.784,0.20978490566037736,2005-01-01
Austria,2006,0.787,0.1630504774897681,2005-12-31
Austria,2006,0.787,0.1630504774897681,2006-01-01
Austria,2007,0.8,0.1630504774897681,2006-12-31
Austria,2007,0.8,0.1630504774897681,2007-01-01
Austria,2008,0.799,0.08936440677966101,2007-12-31
Austria,2008,0.799,0.08936440677966101,2008-01-01
Austria,2009,0.797,0.08936440677966101,2008-12-31
Austria,2009,0.797,0.08936440677966101,2009-01-01
Austria,2010,0.795,0.08936440677966101,2009-12-31
Austria,2010,0.795,0.08936440677966101,2010-01-01
Austria,2011,0.792,0.08936440677966101,2010-12-31
Austria,2011,0.792,0.08936440677966101,2011-01-01
Austria,2012,0.797,0.08936440677966101,2011-12-31
Austria,2012,0.797,0.08936440677966101,2012-01-01
Austria,2013,0.797,0.08937523105360443,2012-12-31
Austria,2013,0.797,0.08937523105360443,2013-01-01
Austria,2014,0.796,0.08937523105360443,2013-12-31
Austria,2014,0.796,0.08937523105360443,2014-01-01
Austria,2015,0.795,0.08937523105360443,2014-12-31
Austria,2015,0.795,0.08937523105360443,2015-01-01
Austria,2016,0.767,0.08937523105360443,2015-12-31
Austria,2016,0.767,0.08937523105360443,2016-01-01
Austria,2017,0.771,0.46829126213592237,2016-12-31
Austria,2017,0.771,0.46829126213592237,2017-01-01
Austria,2018,0.754,0.46829126213592237,2017-12-31
Austria,2018,0.754,0.46829126213592237,2018-01-01
Austria,2019,0.773,0.2201320754716981,2018-12-31
Austria,2019,0.773,0.2201320754716981,2019-01-01
Austria,2020,0.756,0.2201320754716981,2019-12-31
Austria,2020,0.756,0.2201320754716981,2020-01-01
Austria,2021,0.751,0.2201320754716981,2020-12-31
Austria,2021,0.751,0.2201320754716981,2021-01-01
Austria,2022,0.7,0.2201320754716981,2021-12-31
Austria,2022,0.7,0.2201320754716981,2022-01-01
Belarus,1990,0.354,NA,1989-12-31
Belarus,1990,0.354,NA,1990-01-01
Belarus,1991,0.383,NA,1990-12-31
Belarus,1991,0.383,NA,1991-01-01
Belarus,1992,0.455,NA,1991-12-31
Belarus,1992,0.455,NA,1992-01-01
Belarus,1993,0.451,NA,1992-12-31
Belarus,1993,0.451,NA,1993-01-01
Belarus,1994,0.417,NA,1993-12-31
Belarus,1994,0.417,NA,1994-01-01
Belarus,1995,0.364,0.465,1994-12-31
Belarus,1995,0.364,0.465,1995-01-01
Belarus,1996,0.22,0.465,1995-12-31
Belarus,1996,0.22,0.465,1996-01-01
Belarus,1997,0.143,0.465,1996-12-31
Belarus,1997,0.143,0.465,1997-01-01
Belarus,1998,0.135,0.465,1997-12-31
Belarus,1998,0.135,0.465,1998-01-01
Belarus,1999,0.118,0.465,1998-12-31
Belarus,1999,0.118,0.465,1999-01-01
Belarus,2000,0.111,0.172,1999-12-31
Belarus,2000,0.111,0.172,2000-01-01
Belarus,2001,0.105,0.172,2000-12-31
Belarus,2001,0.105,0.172,2001-01-01
Belarus,2002,0.102,0.172,2001-12-31
Belarus,2002,0.102,0.172,2002-01-01
Belarus,2003,0.099,0.172,2002-12-31
Belarus,2003,0.099,0.172,2003-01-01
Belarus,2004,0.098,0.172,2003-12-31
Belarus,2004,0.098,0.172,2004-01-01
Belarus,2005,0.099,0.172,2004-12-31
Belarus,2005,0.099,0.172,2005-01-01
Belarus,2006,0.097,0.172,2005-12-31
Belarus,2006,0.097,0.172,2006-01-01
Belarus,2007,0.097,0.172,2006-12-31
Belarus,2007,0.097,0.172,2007-01-01
Belarus,2008,0.099,0.172,2007-12-31
Belarus,2008,0.099,0.172,2008-01-01
Belarus,2009,0.1,0.172,2008-12-31
Belarus,2009,0.1,0.172,2009-01-01
Belarus,2010,0.097,0.172,2009-12-31
Belarus,2010,0.097,0.172,2010-01-01
Belarus,2011,0.095,0.172,2010-12-31
Belarus,2011,0.095,0.172,2011-01-01
Belarus,2012,0.096,0.172,2011-12-31
Belarus,2012,0.096,0.172,2012-01-01
Belarus,2013,0.101,0.172,2012-12-31
Belarus,2013,0.101,0.172,2013-01-01
Belarus,2014,0.102,0.172,2013-12-31
Belarus,2014,0.102,0.172,2014-01-01
Belarus,2015,0.104,0.172,2014-12-31
Belarus,2015,0.104,0.172,2015-01-01
Belarus,2016,0.11,0.443,2015-12-31
Belarus,2016,0.11,0.443,2016-01-01
Belarus,2017,0.11,0.443,2016-12-31
Belarus,2017,0.11,0.443,2017-01-01
Belarus,2018,0.113,0.443,2017-12-31
Belarus,2018,0.113,0.443,2018-01-01
Belarus,2019,0.114,0.41100000000000003,2018-12-31
Belarus,2019,0.114,0.41100000000000003,2019-01-01
Belarus,2020,0.048,0.41100000000000003,2019-12-31
Belarus,2020,0.048,0.41100000000000003,2020-01-01
Belarus,2021,0.038,0.41100000000000003,2020-12-31
Belarus,2021,0.038,0.41100000000000003,2021-01-01
Belarus,2022,0.042,0.41100000000000003,2021-12-31
Belarus,2022,0.042,0.41100000000000003,2022-01-01
Belgium,1990,0.8,NA,1989-12-31
Belgium,1990,0.8,NA,1990-01-01
Belgium,1991,0.799,0.10741166077738516,1990-12-31
Belgium,1991,0.799,0.10741166077738516,1991-01-01
Belgium,1992,0.805,0.10741166077738516,1991-12-31
Belgium,1992,0.805,0.10741166077738516,1992-01-01
Belgium,1993,0.805,0.10741166077738516,1992-12-31
Belgium,1993,0.805,0.10741166077738516,1993-01-01
Belgium,1994,0.805,0.10741166077738516,1993-12-31
Belgium,1994,0.805,0.10741166077738516,1994-01-01
Belgium,1995,0.81,0.10541575091575091,1994-12-31
Belgium,1995,0.81,0.10541575091575091,1995-01-01
Belgium,1996,0.814,0.10541575091575091,1995-12-31
Belgium,1996,0.814,0.10541575091575091,1996-01-01
Belgium,1997,0.814,0.10541575091575091,1996-12-31
Belgium,1997,0.814,0.10541575091575091,1997-01-01
Belgium,1998,0.811,0.10541575091575091,1997-12-31
Belgium,1998,0.811,0.10541575091575091,1998-01-01
Belgium,1999,0.815,0.11511022364217252,1998-12-31
Belgium,1999,0.815,0.11511022364217252,1999-01-01
Belgium,2000,0.819,0.11511022364217252,1999-12-31
Belgium,2000,0.819,0.11511022364217252,2000-01-01
Belgium,2001,0.819,0.11511022364217252,2000-12-31
Belgium,2001,0.819,0.11511022364217252,2001-01-01
Belgium,2002,0.819,0.11511022364217252,2001-12-31
Belgium,2002,0.819,0.11511022364217252,2002-01-01
Belgium,2003,0.82,0.11479289026275115,2002-12-31
Belgium,2003,0.82,0.11479289026275115,2003-01-01
Belgium,2004,0.796,0.11479289026275115,2003-12-31
Belgium,2004,0.796,0.11479289026275115,2004-01-01
Belgium,2005,0.811,0.11479289026275115,2004-12-31
Belgium,2005,0.811,0.11479289026275115,2005-01-01
Belgium,2006,0.815,0.11479289026275115,2005-12-31
Belgium,2006,0.815,0.11479289026275115,2006-01-01
Belgium,2007,0.824,0.13751263001485883,2006-12-31
Belgium,2007,0.824,0.13751263001485883,2007-01-01
Belgium,2008,0.827,0.13751263001485883,2007-12-31
Belgium,2008,0.827,0.13751263001485883,2008-01-01
Belgium,2009,0.829,0.13751263001485883,2008-12-31
Belgium,2009,0.829,0.13751263001485883,2009-01-01
Belgium,2010,0.831,0.10134531249999999,2009-12-31
Belgium,2010,0.831,0.10134531249999999,2010-01-01
Belgium,2011,0.835,0.10134531249999999,2010-12-31
Belgium,2011,0.835,0.10134531249999999,2011-01-01
Belgium,2012,0.835,0.10134531249999999,2011-12-31
Belgium,2012,0.835,0.10134531249999999,2012-01-01
Belgium,2013,0.834,0.10134531249999999,2012-12-31
Belgium,2013,0.834,0.10134531249999999,2013-01-01
Belgium,2014,0.833,0.2178780918727915,2013-12-31
Belgium,2014,0.833,0.2178780918727915,2014-01-01
Belgium,2015,0.832,0.2178780918727915,2014-12-31
Belgium,2015,0.832,0.2178780918727915,2015-01-01
Belgium,2016,0.832,0.2178780918727915,2015-12-31
Belgium,2016,0.832,0.2178780918727915,2016-01-01
Belgium,2017,0.83,0.2178780918727915,2016-12-31
Belgium,2017,0.83,0.2178780918727915,2017-01-01
Belgium,2018,0.83,0.2178780918727915,2017-12-31
Belgium,2018,0.83,0.2178780918727915,2018-01-01
Belgium,2019,0.833,0.11991808873720136,2018-12-31
Belgium,2019,0.833,0.11991808873720136,2019-01-01
Belgium,2020,0.818,0.11991808873720136,2019-12-31
Belgium,2020,0.818,0.11991808873720136,2020-01-01
Belgium,2021,0.82,0.11991808873720136,2020-12-31
Belgium,2021,0.82,0.11991808873720136,2021-01-01
Belgium,2022,0.825,0.11991808873720136,2021-12-31
Belgium,2022,0.825,0.11991808873720136,2022-01-01
Bolivia,1990,0.433,NA,1989-12-31
Bolivia,1990,0.433,NA,1990-01-01
Bolivia,1991,0.467,NA,1990-12-31
Bolivia,1991,0.467,NA,1991-01-01
Bolivia,1992,0.475,NA,1991-12-31
Bolivia,1992,0.475,NA,1992-01-01
Bolivia,1993,0.483,0.31428618421052634,1992-12-31
Bolivia,1993,0.483,0.31428618421052634,1993-01-01
Bolivia,1994,0.494,0.31428618421052634,1993-12-31
Bolivia,1994,0.494,0.31428618421052634,1994-01-01
Bolivia,1995,0.503,0.31428618421052634,1994-12-31
Bolivia,1995,0.503,0.31428618421052634,1995-01-01
Bolivia,1996,0.503,0.31428618421052634,1995-12-31
Bolivia,1996,0.503,0.31428618421052634,1996-01-01
Bolivia,1997,0.527,0.312638700947226,1996-12-31
Bolivia,1997,0.527,0.312638700947226,1997-01-01
Bolivia,1998,0.526,0.312638700947226,1997-12-31
Bolivia,1998,0.526,0.312638700947226,1998-01-01
Bolivia,1999,0.529,0.312638700947226,1998-12-31
Bolivia,1999,0.529,0.312638700947226,1999-01-01
Bolivia,2000,0.53,0.312638700947226,1999-12-31
Bolivia,2000,0.53,0.312638700947226,2000-01-01
Bolivia,2001,0.529,0.312638700947226,2000-12-31
Bolivia,2001,0.529,0.312638700947226,2001-01-01
Bolivia,2002,0.515,0.16595348837209306,2001-12-31
Bolivia,2002,0.515,0.16595348837209306,2002-01-01
Bolivia,2003,0.53,0.16595348837209306,2002-12-31
Bolivia,2003,0.53,0.16595348837209306,2003-01-01
Bolivia,2004,0.549,0.16595348837209306,2003-12-31
Bolivia,2004,0.549,0.16595348837209306,2004-01-01
Bolivia,2005,0.541,0.939,2004-12-31
Bolivia,2005,0.541,0.939,2005-01-01
Bolivia,2006,0.47,0.939,2005-12-31
Bolivia,2006,0.47,0.939,2006-01-01
Bolivia,2007,0.466,0.939,2006-12-31
Bolivia,2007,0.466,0.939,2007-01-01
Bolivia,2008,0.461,0.939,2007-12-31
Bolivia,2008,0.461,0.939,2008-01-01
Bolivia,2009,0.443,0.939,2008-12-31
Bolivia,2009,0.443,0.939,2009-01-01
Bolivia,2010,0.416,0.939,2009-12-31
Bolivia,2010,0.416,0.939,2010-01-01
Bolivia,2011,0.412,0.939,2010-12-31
Bolivia,2011,0.412,0.939,2011-01-01
Bolivia,2012,0.405,0.939,2011-12-31
Bolivia,2012,0.405,0.939,2012-01-01
Bolivia,2013,0.405,0.939,2012-12-31
Bolivia,2013,0.405,0.939,2013-01-01
Bolivia,2014,0.397,0.892,2013-12-31
Bolivia,2014,0.397,0.892,2014-01-01
Bolivia,2015,0.375,0.892,2014-12-31
Bolivia,2015,0.375,0.892,2015-01-01
Bolivia,2016,0.377,0.892,2015-12-31
Bolivia,2016,0.377,0.892,2016-01-01
Bolivia,2017,0.368,0.892,2016-12-31
Bolivia,2017,0.368,0.892,2017-01-01
Bolivia,2018,0.348,0.892,2017-12-31
Bolivia,2018,0.348,0.892,2018-01-01
Bolivia,2019,0.257,0.892,2018-12-31
Bolivia,2019,0.257,0.892,2019-01-01
Bolivia,2020,0.234,0.892,2019-12-31
Bolivia,2020,0.234,0.892,2020-01-01
Bolivia,2021,0.357,0.892,2020-12-31
Bolivia,2021,0.357,0.892,2021-01-01
Bolivia,2022,0.348,0.892,2021-12-31
Bolivia,2022,0.348,0.892,2022-01-01
Bosnia and Herzegovina,1992,0.095,NA,1991-12-31
Bosnia and Herzegovina,1992,0.095,NA,1992-01-01
Bosnia and Herzegovina,1993,0.095,NA,1992-12-31
Bosnia and Herzegovina,1993,0.095,NA,1993-01-01
Bosnia and Herzegovina,1994,0.067,NA,1993-12-31
Bosnia and Herzegovina,1994,0.067,NA,1994-01-01
Bosnia and Herzegovina,1995,0.07,NA,1994-12-31
Bosnia and Herzegovina,1995,0.07,NA,1995-01-01
Bosnia and Herzegovina,1996,0.144,0.15168457943925237,1995-12-31
Bosnia and Herzegovina,1996,0.144,0.15168457943925237,1996-01-01
Bosnia and Herzegovina,1997,0.352,0.15168457943925237,1996-12-31
Bosnia and Herzegovina,1997,0.352,0.15168457943925237,1997-01-01
Bosnia and Herzegovina,1998,0.37,0.09003732503888025,1997-12-31
Bosnia and Herzegovina,1998,0.37,0.09003732503888025,1998-01-01
Bosnia and Herzegovina,1999,0.385,0.09003732503888025,1998-12-31
Bosnia and Herzegovina,1999,0.385,0.09003732503888025,1999-01-01
Bosnia and Herzegovina,2000,0.421,0.18591036414565829,1999-12-31
Bosnia and Herzegovina,2000,0.421,0.18591036414565829,2000-01-01
Bosnia and Herzegovina,2001,0.445,0.18591036414565829,2000-12-31
Bosnia and Herzegovina,2001,0.445,0.18591036414565829,2001-01-01
Bosnia and Herzegovina,2002,0.438,0.15535541195476574,2001-12-31
Bosnia and Herzegovina,2002,0.438,0.15535541195476574,2002-01-01
Bosnia and Herzegovina,2003,0.45,0.15535541195476574,2002-12-31
Bosnia and Herzegovina,2003,0.45,0.15535541195476574,2003-01-01
Bosnia and Herzegovina,2004,0.437,0.15535541195476574,2003-12-31
Bosnia and Herzegovina,2004,0.437,0.15535541195476574,2004-01-01
Bosnia and Herzegovina,2005,0.449,0.15535541195476574,2004-12-31
Bosnia and Herzegovina,2005,0.449,0.15535541195476574,2005-01-01
Bosnia and Herzegovina,2006,0.431,0.13815072463768116,2005-12-31
Bosnia and Herzegovina,2006,0.431,0.13815072463768116,2006-01-01
Bosnia and Herzegovina,2007,0.395,0.13815072463768116,2006-12-31
Bosnia and Herzegovina,2007,0.395,0.13815072463768116,2007-01-01
Bosnia and Herzegovina,2008,0.396,0.13815072463768116,2007-12-31
Bosnia and Herzegovina,2008,0.396,0.13815072463768116,2008-01-01
Bosnia and Herzegovina,2009,0.398,0.13815072463768116,2008-12-31
Bosnia and Herzegovina,2009,0.398,0.13815072463768116,2009-01-01
Bosnia and Herzegovina,2010,0.402,0.12601132686084143,2009-12-31
Bosnia and Herzegovina,2010,0.402,0.12601132686084143,2010-01-01
Bosnia and Herzegovina,2011,0.404,0.12601132686084143,2010-12-31
Bosnia and Herzegovina,2011,0.404,0.12601132686084143,2011-01-01
Bosnia and Herzegovina,2012,0.404,0.12601132686084143,2011-12-31
Bosnia and Herzegovina,2012,0.404,0.12601132686084143,2012-01-01
Bosnia and Herzegovina,2013,0.395,0.12601132686084143,2012-12-31
Bosnia and Herzegovina,2013,0.395,0.12601132686084143,2013-01-01
Bosnia and Herzegovina,2014,0.394,0.2087367256637168,2013-12-31
Bosnia and Herzegovina,2014,0.394,0.2087367256637168,2014-01-01
Bosnia and Herzegovina,2015,0.389,0.2087367256637168,2014-12-31
Bosnia and Herzegovina,2015,0.389,0.2087367256637168,2015-01-01
Bosnia and Herzegovina,2016,0.389,0.2087367256637168,2015-12-31
Bosnia and Herzegovina,2016,0.389,0.2087367256637168,2016-01-01
Bosnia and Herzegovina,2017,0.386,0.2087367256637168,2016-12-31
Bosnia and Herzegovina,2017,0.386,0.2087367256637168,2017-01-01
Bosnia and Herzegovina,2018,0.37,0.2087367256637168,2017-12-31
Bosnia and Herzegovina,2018,0.37,0.2087367256637168,2018-01-01
Bosnia and Herzegovina,2019,0.367,0.2087367256637168,2018-12-31
Bosnia and Herzegovina,2019,0.367,0.2087367256637168,2019-01-01
Bosnia and Herzegovina,2020,0.362,0.2087367256637168,2019-12-31
Bosnia and Herzegovina,2020,0.362,0.2087367256637168,2020-01-01
Bosnia and Herzegovina,2021,0.357,0.2087367256637168,2020-12-31
Bosnia and Herzegovina,2021,0.357,0.2087367256637168,2021-01-01
Bosnia and Herzegovina,2022,0.365,0.2087367256637168,2021-12-31
Bosnia and Herzegovina,2022,0.365,0.2087367256637168,2022-01-01
Brazil,1990,0.7,NA,1989-12-31
Brazil,1990,0.7,NA,1990-01-01
Brazil,1991,0.713,NA,1990-12-31
Brazil,1991,0.713,NA,1991-01-01
Brazil,1992,0.721,NA,1991-12-31
Brazil,1992,0.721,NA,1992-01-01
Brazil,1993,0.72,NA,1992-12-31
Brazil,1993,0.72,NA,1993-01-01
Brazil,1994,0.724,0.20014032697547682,1993-12-31
Brazil,1994,0.724,0.20014032697547682,1994-01-01
Brazil,1995,0.726,0.20014032697547682,1994-12-31
Brazil,1995,0.726,0.20014032697547682,1995-01-01
Brazil,1996,0.728,0.20014032697547682,1995-12-31
Brazil,1996,0.728,0.20014032697547682,1996-01-01
Brazil,1997,0.728,0.20014032697547682,1996-12-31
Brazil,1997,0.728,0.20014032697547682,1997-01-01
Brazil,1998,0.73,0.16751967435549522,1997-12-31
Brazil,1998,0.73,0.16751967435549522,1998-01-01
Brazil,1999,0.735,0.16751967435549522,1998-12-31
Brazil,1999,0.735,0.16751967435549522,1999-01-01
Brazil,2000,0.735,0.16751967435549522,1999-12-31
Brazil,2000,0.735,0.16751967435549522,2000-01-01
Brazil,2001,0.735,0.16751967435549522,2000-12-31
Brazil,2001,0.735,0.16751967435549522,2001-01-01
Brazil,2002,0.737,0.41015655577299415,2001-12-31
Brazil,2002,0.737,0.41015655577299415,2002-01-01
Brazil,2003,0.741,0.41015655577299415,2002-12-31
Brazil,2003,0.741,0.41015655577299415,2003-01-01
Brazil,2004,0.741,0.41015655577299415,2003-12-31
Brazil,2004,0.741,0.41015655577299415,2004-01-01
Brazil,2005,0.784,0.41015655577299415,2004-12-31
Brazil,2005,0.784,0.41015655577299415,2005-01-01
Brazil,2006,0.783,0.39223214285714286,2005-12-31
Brazil,2006,0.783,0.39223214285714286,2006-01-01
Brazil,2007,0.776,0.39223214285714286,2006-12-31
Brazil,2007,0.776,0.39223214285714286,2007-01-01
Brazil,2008,0.776,0.39223214285714286,2007-12-31
Brazil,2008,0.776,0.39223214285714286,2008-01-01
Brazil,2009,0.776,0.39223214285714286,2008-12-31
Brazil,2009,0.776,0.39223214285714286,2009-01-01
Brazil,2010,0.781,0.36546787479406917,2009-12-31
Brazil,2010,0.781,0.36546787479406917,2010-01-01
Brazil,2011,0.787,0.36546787479406917,2010-12-31
Brazil,2011,0.787,0.36546787479406917,2011-01-01
Brazil,2012,0.783,0.36546787479406917,2011-12-31
Brazil,2012,0.783,0.36546787479406917,2012-01-01
Brazil,2013,0.791,0.36546787479406917,2012-12-31
Brazil,2013,0.791,0.36546787479406917,2013-01-01
Brazil,2014,0.789,0.31983973288814693,2013-12-31
Brazil,2014,0.789,0.31983973288814693,2014-01-01
Brazil,2015,0.78,0.31983973288814693,2014-12-31
Brazil,2015,0.78,0.31983973288814693,2015-01-01
Brazil,2016,0.649,0.31983973288814693,2015-12-31
Brazil,2016,0.649,0.31983973288814693,2016-01-01
Brazil,2017,0.64,0.31983973288814693,2016-12-31
Brazil,2017,0.64,0.31983973288814693,2017-01-01
Brazil,2018,0.604,0.31983973288814693,2017-12-31
Brazil,2018,0.604,0.31983973288814693,2018-01-01
Brazil,2019,0.525,0.31983973288814693,2018-12-31
Brazil,2019,0.525,0.31983973288814693,2019-01-01
Brazil,2020,0.523,0.31983973288814693,2019-12-31
