"","country","year","country_id","e_regiongeo","v2x_polyarchy","v2x_libdem","v2x_delibdem","v2x_egaldem","v2x_liberal","v2xcl_rol","v2x_cspart","v2x_jucon","gov_seatshare","rooduijn_government","rooduijn_government_senior","gov_popul_mean","gov_popul_weighted","gov_poppa_mean","gov_poppa_weighted","no_govparties","rooduijn","gov_popul_prime","president","ruth_populism","singleparty_gov","syst","evnt","evnttype","execindp","invexe","date","year_start","year_end","year_interval"
"540","El Salvador",2004,22,17,0.545,0.344,0.35,0.24,0.561,0.647,0.697,0.577,57.1,NA,NA,0.0843333333333333,0.0841033274956217,NA,NA,3,NA,0.083,"Antonio Saca","Non-Populist",0,0,0,4,2,"98",2004-01-01,2004-01-01,2004-12-31,2004-01-01 UTC--2004-12-31 UTC
"541","El Salvador",2005,22,17,0.544,0.348,0.348,0.239,0.571,0.662,0.697,0.577,57.1,NA,NA,0.0843333333333333,0.0841033274956217,NA,NA,3,NA,0.083,"Antonio Saca","Non-Populist",0,0,0,4,2,"98",2005-01-01,2005-01-01,2005-12-31,2005-01-01 UTC--2005-12-31 UTC
"542","El Salvador",2006,22,17,0.566,0.362,0.36,0.249,0.577,0.662,0.697,0.586,59.5,NA,NA,0.0846666666666667,0.0844,NA,NA,3,NA,0.084,"Antonio Saca","Non-Populist",0,0,0,4,2,"98",2006-01-01,2006-01-01,2006-12-31,2006-01-01 UTC--2006-12-31 UTC
"543","El Salvador",2007,22,17,0.571,0.364,0.363,0.251,0.577,0.662,0.697,0.586,59.5,NA,NA,0.0846666666666667,0.0844,NA,NA,3,NA,0.084,"Antonio Saca","Non-Populist",0,0,0,4,2,"98",2007-01-01,2007-01-01,2007-12-31,2007-01-01 UTC--2007-12-31 UTC
"544","El Salvador",2008,22,17,0.568,0.371,0.361,0.25,0.592,0.662,0.697,0.641,59.5,NA,NA,0.0846666666666667,0.0844,NA,NA,3,NA,0.084,"Antonio Saca","Non-Populist",0,0,0,4,2,"98",2008-01-01,2008-01-01,2008-12-31,2008-01-01 UTC--2008-12-31 UTC
"545","El Salvador",2009,22,17,0.601,0.404,0.45,0.279,0.622,0.662,0.727,0.656,41.7,NA,NA,0.913,0.913,NA,NA,1,NA,0.913,"Mauricio Funes","Non-Populist",1,0,1,1,2,"98",2009-01-01,2009-01-01,2009-12-31,2009-01-01 UTC--2009-12-31 UTC
"546","El Salvador",2010,22,17,0.613,0.427,0.461,0.286,0.652,0.662,0.746,0.704,41.7,NA,NA,0.913,0.913,NA,NA,1,NA,0.913,"Mauricio Funes","Non-Populist",1,0,0,4,2,"98",2010-01-01,2010-01-01,2010-12-31,2010-01-01 UTC--2010-12-31 UTC
"547","El Salvador",2011,22,17,0.613,0.429,0.452,0.289,0.655,0.669,0.766,0.704,41.7,NA,NA,0.913,0.913,NA,NA,1,NA,0.913,"Mauricio Funes","Non-Populist",1,0,0,4,2,"98",2011-01-01,2011-01-01,2011-12-31,2011-01-01 UTC--2011-12-31 UTC
"548","El Salvador",2012,22,17,0.623,0.437,0.457,0.294,0.662,0.671,0.766,0.722,50,NA,NA,0.5335,0.642742,NA,NA,2,NA,0.763,"Mauricio Funes","Non-Populist",0,0,0,4,2,"98",2012-01-01,2012-01-01,2012-12-31,2012-01-01 UTC--2012-12-31 UTC
"549","El Salvador",2013,22,17,0.634,0.449,0.434,0.308,0.668,0.667,0.756,0.722,50,NA,NA,0.5335,0.642742,NA,NA,2,NA,0.763,"Mauricio Funes","Non-Populist",0,0,0,4,2,"98",2013-01-01,2013-01-01,2013-12-31,2013-01-01 UTC--2013-12-31 UTC
"550","El Salvador",2014,22,17,0.671,0.475,0.468,0.329,0.67,0.661,0.73,0.722,50,NA,NA,0.5335,0.642742,NA,NA,2,NA,0.763,"Salvador Sánchez Cerén","Non-Populist",0,0,1,1,2,"98",2014-01-01,2014-01-01,2014-12-31,2014-01-01 UTC--2014-12-31 UTC
"551","El Salvador",2015,22,17,0.672,0.476,0.468,0.329,0.668,0.66,0.73,0.722,50,NA,NA,0.5355,0.623322,NA,NA,2,NA,0.72,"Salvador Sánchez Cerén","Non-Populist",0,0,0,4,2,"98",2015-01-01,2015-01-01,2015-12-31,2015-01-01 UTC--2015-12-31 UTC
"552","El Salvador",2016,22,17,0.677,0.479,0.455,0.334,0.668,0.66,0.73,0.713,50,NA,NA,0.5355,0.623322,NA,NA,2,NA,0.72,"Salvador Sánchez Cerén","Non-Populist",0,0,0,4,2,"98",2016-01-01,2016-01-01,2016-12-31,2016-01-01 UTC--2016-12-31 UTC
"553","El Salvador",2017,22,17,0.679,0.48,0.453,0.334,0.662,0.647,0.732,0.695,50,NA,NA,0.5355,0.623322,NA,NA,2,NA,0.72,"Salvador Sánchez Cerén","Non-Populist",0,0,0,4,2,"98",2017-01-01,2017-01-01,2017-12-31,2017-01-01 UTC--2017-12-31 UTC
"554","El Salvador",2018,22,17,0.641,0.438,0.422,0.307,0.634,0.628,0.773,0.668,21.4,NA,NA,0.72,0.72,NA,NA,1,NA,0.72,"Salvador Sánchez Cerén",NA,1,0,0,4,2,"98",2018-01-01,2018-01-01,2018-12-31,2018-01-01 UTC--2018-12-31 UTC
"555","El Salvador",2019,22,17,0.626,0.429,0.318,0.305,0.634,0.608,0.605,0.596,21.4,NA,NA,0.72,0.72,NA,NA,1,NA,0.72,NA,NA,1,0,0,4,2,"98",2019-01-01,2019-01-01,2019-12-31,2019-01-01 UTC--2019-12-31 UTC
"556","El Salvador",2020,22,17,0.556,0.347,0.254,0.268,0.563,0.501,0.532,0.502,21.4,NA,NA,0.72,0.72,NA,NA,1,NA,0.72,NA,NA,1,0,0,4,2,"98",2020-01-01,2020-01-01,2020-12-31,2020-01-01 UTC--2020-12-31 UTC
"557","El Salvador",2021,22,17,0.443,0.187,0.205,0.216,0.301,0.493,0.529,0.106,21.4,NA,NA,0.72,0.72,NA,NA,1,NA,0.72,NA,NA,1,NA,NA,NA,NA,NA,2021-01-01,2021-01-01,2021-12-31,2021-01-01 UTC--2021-12-31 UTC
"558","El Salvador",2022,22,17,0.378,0.147,0.149,0.144,0.259,0.513,0.413,0.106,21.4,NA,NA,0.72,0.72,NA,NA,1,NA,0.72,NA,NA,1,NA,NA,NA,NA,NA,2022-01-01,2022-01-01,2022-12-31,2022-01-01 UTC--2022-12-31 UTC
"559","Estonia",1990,161,2,0.801,0.692,0.697,0.71,0.863,0.863,0.713,0.944,41,"Non-Populist","Non-populist",0.401,0.401,NA,NA,1,0,0.401,NA,NA,1,NA,NA,NA,NA,NA,1990-01-01,1990-01-01,1990-12-31,1990-01-01 UTC--1990-12-31 UTC
"560","Estonia",1991,161,2,0.611,0.526,0.556,0.566,0.779,0.899,0.774,0.944,41,"Non-Populist","Non-populist",0.401,0.401,NA,NA,1,NA,0.401,NA,NA,1,0,0,4,2,"98",1991-01-01,1991-01-01,1991-12-31,1991-01-01 UTC--1991-12-31 UTC
"561","Estonia",1992,161,2,0.452,0.385,0.434,0.442,0.692,0.906,0.826,0.944,50.5,"Non-Populist","Non-populist",0.207666666666667,0.211994059405941,NA,NA,3,0,0.23,NA,NA,0,1,1,3,2,"98",1992-01-01,1992-01-01,1992-12-31,1992-01-01 UTC--1992-12-31 UTC
"562","Estonia",1993,161,2,0.884,0.811,0.757,0.778,0.921,0.921,0.786,0.946,50.5,"Non-Populist","Non-populist",0.207666666666667,0.211994059405941,NA,NA,3,NA,0.23,NA,NA,0,0,0,4,2,"98",1993-01-01,1993-01-01,1993-12-31,1993-01-01 UTC--1993-12-31 UTC
"563","Estonia",1994,161,2,0.87,0.797,0.743,0.766,0.922,0.917,0.786,0.946,50.5,"Non-Populist","Non-populist",0.207666666666667,0.211994059405941,NA,NA,3,NA,0.23,"Tarand","Non-Populist",0,0,0,4,2,"98",1994-01-01,1994-01-01,1994-12-31,1994-01-01 UTC--1994-12-31 UTC
"564","Estonia",1995,161,2,0.868,0.797,0.751,0.76,0.927,0.929,0.786,0.946,50.5,"Non-Populist","Non-populist",0.205333333333333,0.211994059405941,NA,NA,3,0,0.13,"Vahi","Non-Populist",0,0,0,4,2,"98",1995-01-01,1995-01-01,1995-12-31,1995-01-01 UTC--1995-12-31 UTC
"565","Estonia",1996,161,2,0.867,0.801,0.749,0.76,0.932,0.945,0.744,0.943,50.5,"Non-Populist","Non-populist",0.205333333333333,0.211994059405941,NA,NA,3,NA,0.13,"Vahi","Non-Populist",0,0,0,4,2,"98",1996-01-01,1996-01-01,1996-12-31,1996-01-01 UTC--1996-12-31 UTC
"566","Estonia",1997,161,2,0.867,0.802,0.749,0.76,0.931,0.948,0.744,0.943,50.5,"Non-Populist","Non-populist",0.205333333333333,0.211994059405941,NA,NA,3,NA,0.13,"Siimann","Non-Populist",0,0,0,4,2,"98",1997-01-01,1997-01-01,1997-12-31,1997-01-01 UTC--1997-12-31 UTC
"567","Estonia",1998,161,2,0.867,0.801,0.749,0.771,0.932,0.948,0.744,0.943,50.5,"Non-Populist","Non-populist",0.205333333333333,0.211994059405941,NA,NA,3,NA,0.13,"Siimann","Non-Populist",0,0,0,4,2,"98",1998-01-01,1998-01-01,1998-12-31,1998-01-01 UTC--1998-12-31 UTC
"568","Estonia",1999,161,2,0.866,0.803,0.753,0.763,0.935,0.956,0.744,0.943,52.4,"Non-Populist","Non-populist",0.083,0.0826564885496183,NA,NA,3,0,0.076,"Laar","Non-Populist",0,0,0,4,2,"98",1999-01-01,1999-01-01,1999-12-31,1999-01-01 UTC--1999-12-31 UTC
"569","Estonia",2000,161,2,0.866,0.804,0.773,0.764,0.936,0.959,0.772,0.948,52.4,"Non-Populist","Non-populist",0.083,0.0826564885496183,NA,NA,3,NA,0.076,"Laar","Non-Populist",0,0,0,4,2,"98",2000-01-01,2000-01-01,2000-12-31,2000-01-01 UTC--2000-12-31 UTC
"570","Estonia",2001,161,2,0.866,0.804,0.773,0.764,0.936,0.959,0.772,0.948,52.4,"Non-Populist","Non-populist",0.083,0.0826564885496183,NA,NA,3,NA,0.076,"Laar","Non-Populist",0,0,0,4,2,"98",2001-01-01,2001-01-01,2001-12-31,2001-01-01 UTC--2001-12-31 UTC
"571","Estonia",2002,161,2,0.867,0.805,0.77,0.764,0.936,0.961,0.772,0.948,52.4,"Non-Populist","Non-populist",0.083,0.0826564885496183,NA,NA,3,NA,0.076,"Kallas","Non-Populist",0,0,0,4,2,"98",2002-01-01,2002-01-01,2002-12-31,2002-01-01 UTC--2002-12-31 UTC
"572","Estonia",2003,161,2,0.868,0.807,0.764,0.766,0.936,0.961,0.794,0.948,59.4,"Populist","Non-populist",0.245,0.258712121212121,NA,NA,3,0,0.369,"Parts","Non-Populist",0,0,1,1,2,"98",2003-01-01,2003-01-01,2003-12-31,2003-01-01 UTC--2003-12-31 UTC
"573","Estonia",2004,161,2,0.872,0.811,0.769,0.769,0.936,0.961,0.794,0.948,59.4,"Populist","Non-populist",0.245,0.258712121212121,NA,NA,3,NA,0.369,"Parts","Non-Populist",0,0,0,4,2,"98",2004-01-01,2004-01-01,2004-12-31,2004-01-01 UTC--2004-12-31 UTC
"574","Estonia",2005,161,2,0.872,0.811,0.769,0.769,0.936,0.961,0.794,0.948,59.4,"Populist","Non-populist",0.245,0.258712121212121,NA,NA,3,NA,0.369,"Ansip","Non-Populist",0,0,0,4,2,"98",2005-01-01,2005-01-01,2005-12-31,2005-01-01 UTC--2005-12-31 UTC
"575","Estonia",2006,161,2,0.872,0.811,0.772,0.77,0.937,0.964,0.794,0.948,59.4,"Populist","Non-populist",0.245,0.258712121212121,NA,NA,3,NA,0.369,"Ansip","Non-Populist",0,0,0,4,2,"98",2006-01-01,2006-01-01,2006-12-31,2006-01-01 UTC--2006-12-31 UTC
"576","Estonia",2007,161,2,0.871,0.81,0.784,0.768,0.939,0.966,0.794,0.948,59.4,"Non-Populist","Non-populist",0.0916666666666667,0.0865319865319865,2.74682553609212,2.64823792719279,3,0,0.079,"Ansip","Non-Populist",0,0,1,1,2,"98",2007-01-01,2007-01-01,2007-12-31,2007-01-01 UTC--2007-12-31 UTC
"577","Estonia",2008,161,2,0.871,0.811,0.767,0.771,0.939,0.966,0.805,0.948,59.4,"Non-Populist","Non-populist",0.0916666666666667,0.0865319865319865,NA,NA,3,NA,0.079,"Ansip","Non-Populist",0,0,0,4,2,"98",2008-01-01,2008-01-01,2008-12-31,2008-01-01 UTC--2008-12-31 UTC
"578","Estonia",2009,161,2,0.872,0.812,0.767,0.771,0.939,0.969,0.805,0.948,59.4,"Non-Populist","Non-populist",0.0916666666666667,0.0865319865319865,NA,NA,3,NA,0.079,"Ansip","Non-Populist",0,0,0,4,2,"98",2009-01-01,2009-01-01,2009-12-31,2009-01-01 UTC--2009-12-31 UTC
"579","Estonia",2010,161,2,0.878,0.826,0.78,0.777,0.952,0.971,0.805,0.948,59.4,"Non-Populist","Non-populist",0.0916666666666667,0.0865319865319865,NA,NA,3,NA,0.079,"Ansip","Non-Populist",0,0,0,4,2,"98",2010-01-01,2010-01-01,2010-12-31,2010-01-01 UTC--2010-12-31 UTC
"580","Estonia",2011,161,2,0.879,0.828,0.782,0.778,0.952,0.971,0.805,0.948,55.5,"Non-Populist","Non-populist",0.099,0.0954324324324324,2.84760701656342,2.71495775016578,2,0,0.079,"Ansip","Non-Populist",0,0,1,1,2,"98",2011-01-01,2011-01-01,2011-12-31,2011-01-01 UTC--2011-12-31 UTC
"581","Estonia",2012,161,2,0.879,0.827,0.796,0.778,0.951,0.971,0.805,0.948,55.5,"Non-Populist","Non-populist",0.099,0.0954324324324324,NA,NA,2,NA,0.079,"Ansip","Non-Populist",0,0,0,4,2,"98",2012-01-01,2012-01-01,2012-12-31,2012-01-01 UTC--2012-12-31 UTC
"582","Estonia",2013,161,2,0.875,0.824,0.796,0.773,0.954,0.975,0.8,0.948,55.5,"Non-Populist","Non-populist",0.099,0.0954324324324324,NA,NA,2,NA,0.079,"Ansip","Non-Populist",0,0,0,4,2,"98",2013-01-01,2013-01-01,2013-12-31,2013-01-01 UTC--2013-12-31 UTC
"583","Estonia",2014,161,2,0.883,0.833,0.816,0.779,0.954,0.975,0.771,0.948,55.5,"Non-Populist","Non-populist",0.099,0.0954324324324324,NA,NA,2,NA,0.079,"Roivas","Non-Populist",0,0,0,4,2,"98",2014-01-01,2014-01-01,2014-12-31,2014-01-01 UTC--2014-12-31 UTC
"584","Estonia",2015,161,2,0.893,0.845,0.822,0.789,0.954,0.975,0.771,0.948,58.5,"Non-Populist","Non-populist",0.096,0.0887589743589744,2.74682553609212,2.56975331673255,3,0,0.069,"Roivas","Non-Populist",0,0,1,1,2,"98",2015-01-01,2015-01-01,2015-12-31,2015-01-01 UTC--2015-12-31 UTC
"585","Estonia",2016,161,2,0.904,0.856,0.84,0.805,0.954,0.975,0.828,0.948,58.5,"Non-Populist","Non-populist",0.096,0.0887589743589744,NA,NA,3,NA,0.069,"Ratas","Non-Populist",0,0,0,4,2,"98",2016-01-01,2016-01-01,2016-12-31,2016-01-01 UTC--2016-12-31 UTC
"586","Estonia",2017,161,2,0.904,0.857,0.837,0.811,0.956,0.974,0.808,0.948,58.5,"Non-Populist","Non-populist",0.096,0.0887589743589744,NA,NA,3,NA,0.069,"Ratas","Non-Populist",0,0,0,4,2,"98",2017-01-01,2017-01-01,2017-12-31,2017-01-01 UTC--2017-12-31 UTC
"587","Estonia",2018,161,2,0.904,0.86,0.833,0.811,0.96,0.974,0.867,0.948,58.5,"Non-Populist","Non-populist",0.096,0.0887589743589744,NA,NA,3,NA,0.069,"Ratas",NA,0,0,0,4,2,"98",2018-01-01,2018-01-01,2018-12-31,2018-01-01 UTC--2018-12-31 UTC
"588","Estonia",2019,161,2,0.891,0.842,0.778,0.797,0.955,0.967,0.867,0.948,56.4,"Non-Populist","Non-populist",0.317666666666667,0.319624113475177,NA,NA,3,0,0.138,NA,NA,0,0,0,4,2,"98",2019-01-01,2019-01-01,2019-12-31,2019-01-01 UTC--2019-12-31 UTC
"589","Estonia",2020,161,2,0.893,0.841,0.693,0.8,0.95,0.971,0.867,0.945,56.4,"Non-Populist","Non-populist",0.317666666666667,0.319624113475177,NA,NA,3,NA,0.138,NA,NA,0,0,0,4,2,"98",2020-01-01,2020-01-01,2020-12-31,2020-01-01 UTC--2020-12-31 UTC
"590","Estonia",2021,161,2,0.896,0.845,0.778,0.8,0.955,0.973,0.867,0.948,56.4,"Non-Populist","Non-populist",0.317666666666667,0.319624113475177,NA,NA,3,NA,0.138,NA,NA,0,NA,NA,NA,NA,NA,2021-01-01,2021-01-01,2021-12-31,2021-01-01 UTC--2021-12-31 UTC
"591","Estonia",2022,161,2,0.893,0.847,0.754,0.798,0.961,0.975,0.867,0.958,56.4,"Non-Populist","Non-populist",0.317666666666667,0.319624113475177,NA,NA,3,NA,0.138,NA,NA,0,NA,NA,NA,NA,NA,2022-01-01,2022-01-01,2022-12-31,2022-01-01 UTC--2022-12-31 UTC
"592","Finland",1990,163,2,0.857,0.816,0.815,0.791,0.972,0.989,0.965,0.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,"1",1990-01-01,1990-01-01,1990-12-31,1990-01-01 UTC--1990-12-31 UTC
"593","Finland",1991,163,2,0.862,0.821,0.819,0.797,0.972,0.989,0.969,0.967,53,"Non-Populist","Non-populist",0.163,0.203971698113208,2.5656209786733,2.79814831265863,3,0,0.323,NA,NA,0,0,1,1,2,"1",1991-01-01,1991-01-01,1991-12-31,1991-01-01 UTC--1991-12-31 UTC
"594","Finland",1992,163,2,0.863,0.821,0.818,0.797,0.972,0.989,0.969,0.967,53,"Non-Populist","Non-populist",0.163,0.203971698113208,NA,NA,3,NA,0.323,NA,NA,0,0,1,1,2,"1",1992-01-01,1992-01-01,1992-12-31,1992-01-01 UTC--1992-12-31 UTC
"595","Finland",1993,163,2,0.872,0.832,0.802,0.806,0.972,0.989,0.969,0.967,53,"Non-Populist","Non-populist",0.163,0.203971698113208,NA,NA,3,NA,0.323,NA,NA,0,0,1,1,2,"1",1993-01-01,1993-01-01,1993-12-31,1993-01-01 UTC--1993-12-31 UTC
"596","Finland",1994,163,2,0.871,0.831,0.804,0.807,0.972,0.989,0.969,0.967,53,"Non-Populist","Non-populist",0.163,0.203971698113208,NA,NA,3,NA,0.323,"Aho","Non-Populist",0,0,1,1,2,"1",1994-01-01,1994-01-01,1994-12-31,1994-01-01 UTC--1994-12-31 UTC
"597","Finland",1995,163,2,0.87,0.83,0.811,0.806,0.972,0.989,0.969,0.967,61,"Non-Populist","Non-populist",0.19275,0.234434426229508,2.72541987895966,3.03076492762956,4,0,0.36,"Lipponen","Non-Populist",0,0,1,1,2,"1",1995-01-01,1995-01-01,1995-12-31,1995-01-01 UTC--1995-12-31 UTC
"598","Finland",1996,163,2,0.869,0.83,0.813,0.808,0.972,0.989,0.969,0.967,61,"Non-Populist","Non-populist",0.19275,0.234434426229508,NA,NA,4,NA,0.36,"Lipponen","Non-Populist",0,0,1,1,2,"1",1996-01-01,1996-01-01,1996-12-31,1996-01-01 UTC--1996-12-31 UTC
"599","Finland",1997,163,2,0.869,0.83,0.813,0.808,0.972,0.989,0.969,0.967,61,"Non-Populist","Non-populist",0.19275,0.234434426229508,NA,NA,4,NA,0.36,"Lipponen","Non-Populist",0,0,1,1,2,"1",1997-01-01,1997-01-01,1997-12-31,1997-01-01 UTC--1997-12-31 UTC
"600","Finland",1998,163,2,0.869,0.83,0.813,0.808,0.972,0.989,0.969,0.967,61,"Non-Populist","Non-populist",0.19275,0.234434426229508,NA,NA,4,NA,0.36,"Lipponen","Non-Populist",0,0,1,1,2,"1",1998-01-01,1998-01-01,1998-12-31,1998-01-01 UTC--1998-12-31 UTC
"601","Finland",1999,163,2,0.868,0.829,0.813,0.807,0.972,0.989,0.969,0.967,59.5,"Non-Populist","Non-populist",0.188,0.207873949579832,2.72541987895966,2.92581941500431,4,0,0.36,"Lipponen","Non-Populist",0,1,1,3,2,"1",1999-01-01,1999-01-01,1999-12-31,1999-01-01 UTC--1999-12-31 UTC
"602","Finland",2000,163,2,0.868,0.828,0.813,0.807,0.972,0.989,0.969,0.967,59.5,"Non-Populist","Non-populist",0.188,0.207873949579832,NA,NA,4,NA,0.36,"Lipponen","Non-Populist",0,0,0,4,2,"1",2000-01-01,2000-01-01,2000-12-31,2000-01-01 UTC--2000-12-31 UTC
"603","Finland",2001,163,2,0.868,0.828,0.813,0.807,0.972,0.989,0.969,0.967,59.5,"Non-Populist","Non-populist",0.188,0.207873949579832,NA,NA,4,NA,0.36,"Lipponen","Non-Populist",0,0,0,4,2,"1",2001-01-01,2001-01-01,2001-12-31,2001-01-01 UTC--2001-12-31 UTC
"604","Finland",2002,163,2,0.868,0.828,0.813,0.807,0.972,0.989,0.969,0.967,59.5,"Non-Populist","Non-populist",0.188,0.207873949579832,NA,NA,4,NA,0.36,"Lipponen","Non-Populist",0,0,0,4,2,"1",2002-01-01,2002-01-01,2002-12-31,2002-01-01 UTC--2002-12-31 UTC
"605","Finland",2003,163,2,0.872,0.833,0.815,0.813,0.972,0.989,0.969,0.967,54,"Non-Populist","Non-populist",0.3265,0.32587962962963,3.45365464687347,3.45012983348635,2,0,0.293,"Vanhanen","Non-Populist",0,0,0,4,2,"1",2003-01-01,2003-01-01,2003-12-31,2003-01-01 UTC--2003-12-31 UTC
"606","Finland",2004,163,2,0.873,0.834,0.815,0.814,0.972,0.989,0.969,0.967,54,"Non-Populist","Non-populist",0.3265,0.32587962962963,NA,NA,2,NA,0.293,"Vanhanen","Non-Populist",0,0,0,4,2,"1",2004-01-01,2004-01-01,2004-12-31,2004-01-01 UTC--2004-12-31 UTC
"607","Finland",2005,163,2,0.873,0.834,0.815,0.814,0.971,0.989,0.969,0.963,54,"Non-Populist","Non-populist",0.3265,0.32587962962963,NA,NA,2,NA,0.293,"Vanhanen","Non-Populist",0,0,0,4,2,"1",2005-01-01,2005-01-01,2005-12-31,2005-01-01 UTC--2005-12-31 UTC
"608","Finland",2006,163,2,0.88,0.841,0.824,0.82,0.971,0.989,0.969,0.963,54,"Non-Populist","Non-populist",0.3265,0.32587962962963,NA,NA,2,NA,0.293,"Vanhanen","Non-Populist",0,0,0,4,2,"1",2006-01-01,2006-01-01,2006-12-31,2006-01-01 UTC--2006-12-31 UTC
"609","Finland",2007,163,2,0.88,0.84,0.824,0.82,0.971,0.989,0.969,0.963,58,"Non-Populist","Non-populist",0.209666666666667,0.193405172413793,2.81481003761292,2.81586236789309,3,0,0.295,"Vanhanen","Non-Populist",0,0,1,1,2,"1",2007-01-01,2007-01-01,2007-12-31,2007-01-01 UTC--2007-12-31 UTC
"610","Finland",2008,163,2,0.879,0.84,0.824,0.82,0.971,0.989,0.969,0.963,58,"Non-Populist","Non-populist",0.209666666666667,0.193405172413793,NA,NA,3,NA,0.295,"Vanhanen","Non-Populist",0,0,0,4,2,"1",2008-01-01,2008-01-01,2008-12-31,2008-01-01 UTC--2008-12-31 UTC
"611","Finland",2009,163,2,0.879,0.84,0.824,0.82,0.971,0.989,0.969,0.963,58,"Non-Populist","Non-populist",0.209666666666667,0.193405172413793,NA,NA,3,NA,0.295,"Vanhanen","Non-Populist",0,0,0,4,2,"1",2009-01-01,2009-01-01,2009-12-31,2009-01-01 UTC--2009-12-31 UTC
"612","Finland",2010,163,2,0.879,0.84,0.824,0.821,0.971,0.989,0.967,0.963,58,"Non-Populist","Non-populist",0.209666666666667,0.193405172413793,NA,NA,3,NA,0.295,"Kiviniemi","Non-Populist",0,0,0,4,2,"1",2010-01-01,2010-01-01,2010-12-31,2010-01-01 UTC--2010-12-31 UTC
"613","Finland",2011,163,2,0.882,0.842,0.805,0.824,0.969,0.989,0.967,0.963,48,"Non-Populist","Non-populist",0.242333333333333,0.231479166666667,2.94170331954956,2.96871041754882,3,0,0.068,"Katainen","Non-Populist",0,0,1,1,2,"1",2011-01-01,2011-01-01,2011-12-31,2011-01-01 UTC--2011-12-31 UTC
"614","Finland",2012,163,2,0.884,0.844,0.806,0.825,0.969,0.989,0.967,0.963,48,"Non-Populist","Non-populist",0.242333333333333,0.231479166666667,NA,NA,3,NA,0.068,"Katainen","Non-Populist",0,0,0,4,2,"1",2012-01-01,2012-01-01,2012-12-31,2012-01-01 UTC--2012-12-31 UTC
"615","Finland",2013,163,2,0.885,0.848,0.813,0.826,0.974,0.988,0.966,0.974,48,"Non-Populist","Non-populist",0.242333333333333,0.231479166666667,NA,NA,3,NA,0.068,"Katainen","Non-Populist",0,0,0,4,2,"1",2013-01-01,2013-01-01,2013-12-31,2013-01-01 UTC--2013-12-31 UTC
"616","Finland",2014,163,2,0.885,0.848,0.813,0.826,0.974,0.988,0.966,0.974,48,"Non-Populist","Non-populist",0.242333333333333,0.231479166666667,NA,NA,3,NA,0.068,"Stubb","Non-Populist",0,0,0,4,2,"1",2014-01-01,2014-01-01,2014-12-31,2014-01-01 UTC--2014-12-31 UTC
"617","Finland",2015,163,2,0.866,0.823,0.792,0.808,0.965,0.988,0.966,0.969,62,"Populist","Non-populist",0.404666666666667,0.397032258064516,4.68304467201233,4.57585948321127,3,0,0.288,"Sipilae","Non-Populist",0,0,0,4,2,"1",2015-01-01,2015-01-01,2015-12-31,2015-01-01 UTC--2015-12-31 UTC
"618","Finland",2016,163,2,0.866,0.822,0.791,0.809,0.965,0.988,0.966,0.969,62,"Populist","Non-populist",0.404666666666667,0.397032258064516,NA,NA,3,NA,0.288,"Sipilae","Non-Populist",0,0,0,4,2,"1",2016-01-01,2016-01-01,2016-12-31,2016-01-01 UTC--2016-12-31 UTC
"619","Finland",2017,163,2,0.868,0.827,0.795,0.806,0.97,0.987,0.953,0.969,62,"Populist","Non-populist",0.404666666666667,0.397032258064516,NA,NA,3,NA,0.288,"Sipilae","Non-Populist",0,0,0,4,2,"1",2017-01-01,2017-01-01,2017-12-31,2017-01-01 UTC--2017-12-31 UTC
"620","Finland",2018,163,2,0.876,0.837,0.804,0.807,0.974,0.988,0.962,0.976,62,"Populist","Non-populist",0.404666666666667,0.397032258064516,NA,NA,3,NA,0.288,"Sipilae",NA,0,0,1,1,2,"1",2018-01-01,2018-01-01,2018-12-31,2018-01-01 UTC--2018-12-31 UTC
"621","Finland",2019,163,2,0.875,0.833,0.804,0.803,0.968,0.986,0.971,0.97,53.5,"Populist","Non-populist",0.35575,0.345607476635514,NA,NA,4,0,0.396,NA,NA,0,0,0,4,2,"1",2019-01-01,2019-01-01,2019-12-31,2019-01-01 UTC--2019-12-31 UTC
"622","Finland",2020,163,2,0.874,0.835,0.801,0.797,0.973,0.984,0.971,0.974,53.5,"Populist","Non-populist",0.35575,0.345607476635514,NA,NA,4,NA,0.396,NA,NA,0,0,0,4,2,"1",2020-01-01,2020-01-01,2020-12-31,2020-01-01 UTC--2020-12-31 UTC
"623","Finland",2021,163,2,0.867,0.828,0.8,0.785,0.974,0.983,0.971,0.974,53.5,"Populist","Non-populist",0.35575,0.345607476635514,NA,NA,4,NA,0.396,NA,NA,0,NA,NA,NA,NA,NA,2021-01-01,2021-01-01,2021-12-31,2021-01-01 UTC--2021-12-31 UTC
"624","Finland",2022,163,2,0.861,0.816,0.792,0.779,0.964,0.98,0.971,0.964,53.5,"Populist","Non-populist",0.35575,0.345607476635514,NA,NA,4,NA,0.396,NA,NA,0,NA,NA,NA,NA,NA,2022-01-01,2022-01-01,2022-12-31,2022-01-01 UTC--2022-12-31 UTC
"625","France",1990,76,1,0.877,0.806,0.792,0.75,0.921,0.972,0.917,0.934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,2,"98",1990-01-01,1990-01-01,1990-12-31,1990-01-01 UTC--1990-12-31 UTC
